conflict_id,artifact_id,artifact_name,slot,slot_label,source_id,source_title,record_id,record_name,raw_values,normalized_values,subject_parts,text_support,value_support_detail,text_snippet,text_path,image_support,preferred_image,image_count,image_directory,audit_flags
conflict:gq-object-9a8c534b1e:material,gq-object-9a8c534b1e,秋鸿,material,材质,QNQY,千年清音,QNQY039,秋鸿,木质 | 桐木 | 贝壳徽,木质 | 桐木 | 贝壳徽,39_凤沼 | 39_琴面 | 39_秋鸿 | 39_龙池,partial,木质 [supported_exact:1] | 桐木 [not_found:0.2] | 贝壳徽 [supported_exact:1],于携带的膝琴。琴面遍布流水断、小蛇腹断和鱼鳞纹断，琴背满布冰裂纹断。琴背至轸池到焦尾遍布唐、宋至明代的多款题刻。长方形龙池凤沼，腔内木质发黑，极旧。 龙池上方题大篆琴名“秋鸿”二字。龙池两侧小篆四行云：“泰山之桐高百尺，取彼孙枝坚且实。斫而为琴藏我室，厥音锵锵出金石，鼓之迮之加诸膝。”印方七分“张荀艺印,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY039.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY039,mixed_subject_scope | value_not_found_in_text
conflict:gq-object-9a8c534b1e:current_holder,gq-object-9a8c534b1e,秋鸿,current_holder,现藏单位,CQL,藏琴录,CQL034,秋鸿,杨宗稷后人 | 民间,杨宗稷后人 | 民间,34_秋鸿,partial,杨宗稷后人 [not_found:0.462] | 民间 [supported_exact:1],此琴自唐麟德间家传，至皇宋太平兴国之五年重修，藏于百忍堂。” 此琴在 1900 年八国联军之乱时从北京西苑三海流落民间，杨宗稷用重金购得，并作出了“唐琴难得，孝友传家之物尤难得，当传之子孙世以为宝”的评价。 潘纬，字仲安，号象安，明代安徽歙县人，万历中官武英殿中书舍人。 张公艺（577—676），郓州寿,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL034.txt,record_images_non_diagnostic,mingwen.jpg,9,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL034,value_not_found_in_text
conflict:gq-object-9a8c534b1e:current_holder,gq-object-9a8c534b1e,秋鸿,current_holder,现藏单位,QNQY,千年清音,QNQY039,秋鸿,浙江省博物馆,浙江省博物馆,39_秋鸿,supported,浙江省博物馆 [supported_exact:1],间 100.5 厘米，额宽 15.1 厘米，肩宽 17 厘米，尾宽 11.8 厘米，厚 5.3 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 琴通体黑漆间褐色，贝壳徽。琴体扁平、偏小，隐间较一般的琴短十一二厘米，是方便于携带的膝琴。琴面遍布流水断、小蛇腹断和鱼鳞纹断，琴背满布冰裂纹断。琴背至轸池到焦尾遍布唐,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY039.txt,record_images_non_diagnostic,mingwen.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY039,
conflict:gq-object-9a8c534b1e:provenance,gq-object-9a8c534b1e,秋鸿,provenance,递藏与来源,CQL,藏琴录,CQL034,秋鸿,北京西苑三海 | 杨宗稷 | 百忍堂,北京西苑三海 | 杨宗稷 | 百忍堂,34_秋鸿,supported,北京西苑三海 [supported_exact:1] | 杨宗稷 [supported_exact:1] | 百忍堂 [supported_exact:1],下至蕉尾刻楷书“此琴自唐麟德间家传，至皇宋太平兴国之五年重修，藏于百忍堂。” 此琴在 1900 年八国联军之乱时从北京西苑三海流落民间，杨宗稷用重金购得，并作出了“唐琴难得，孝友传家之物尤难得，当传之子孙世以为宝”的评价。 潘纬，字仲安，号象安，明代安徽歙县人，万历中官武英殿中书舍人。 张公艺（577—676）,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL034.txt,record_images_non_diagnostic,mingwen.jpg,9,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL034,
conflict:gq-object-9a8c534b1e:provenance,gq-object-9a8c534b1e,秋鸿,provenance,递藏与来源,QNQY,千年清音,QNQY039,秋鸿,不详 | 徐圣禅后人 | 百忍堂,不详 | 徐圣禅后人 | 百忍堂,39_秋鸿,structural_problem,不详 [placeholder:0] | 徐圣禅后人 [supported_exact:1] | 百忍堂 [supported_exact:1],9.3 厘米，隐间 100.5 厘米，额宽 15.1 厘米，肩宽 17 厘米，尾宽 11.8 厘米，厚 5.3 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 琴通体黑漆间褐色，贝壳徽。琴体扁平、偏小，隐间较一般的琴短十一二厘米，是方便于携带的膝琴。琴面遍布流水断、小蛇腹断和鱼鳞纹断，琴背满布冰裂纹断。琴背,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY039.txt,record_images_non_diagnostic,mingwen.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY039,placeholder_as_value
conflict:gq-object-9a8c534b1e:inscription,gq-object-9a8c534b1e,秋鸿,inscription,铭文,CQL,藏琴录,CQL034,秋鸿,"岁古材良,形短声长。其色浸黯,其文弥彰。抚便于膝,携便于囊。爱尔小雅,偕我行藏。明万历癸未(1583),新安潘玮识 | 此琴自唐麟德间家传,至皇宋太平兴国之五年重修,藏于百忍堂 | 泰山之桐高百尺,取彼孙枝坚且实。斫而为琴藏我室,厥音锵锵出金石,鼓之迮之加诸漆 | 秋鸿 | 集海岱之良才","岁古材良,形短声长。其色浸黯,其文弥彰。抚便于膝,携便于囊。爱尔小雅,偕我行藏。明万历癸未,新安潘玮识 | 此琴自唐麟德间家传,至皇宋太平兴国之五年重修,藏于百忍堂 | 泰山之桐高百尺,取彼孙枝坚且实。斫而为琴藏我室,厥音锵锵出金石,鼓之迮之加诸漆 | 秋鸿 | 集海岱之良才",34_凤沼 | 34_雁足 | 34_龙池,supported,"岁古材良,形短声长。其色浸黯,其文弥彰。抚便于膝,携便于囊。爱尔小雅,偕我行藏。明万历癸未(1583),新安潘玮识 [supported_exact:1] | 此琴自唐麟德间家传,至皇宋太平兴国之五年重修,藏于百忍堂 [supported_exact:1] | 泰山之桐高百尺,取彼孙枝坚且实。斫而为琴藏我室,厥音锵锵出金石,鼓之迮之加诸漆 [supported_exact:1] | 秋鸿 [supported_exact:1] | 集海岱之良才 [supported_exact:1]",高百尺，取彼孙枝坚且实。斫而为琴藏我室，厥音锵锵出金石，鼓之迮之加诸漆。”刻四字方印“张荀執印”。池下题刻“岁古材良，形短声长。其色浸黯，其文弥彰。抚便于膝，携便于囊。爱尔小雅，偕我行藏。明万历癸未（1583），新安潘玮识”，并刻“象安”印，刻工极精。雁足下至蕉尾刻楷书“此琴自唐麟德间家传，至皇宋太平兴国之五年重修，藏于百忍堂。” 此琴在 1900 年八国联军之乱时从北京西苑三海流落民间，杨宗稷用重金购得，并作,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL034.txt,attribute_linked,mingwen.jpg,9,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL034,mixed_subject_scope
conflict:gq-object-9a8c534b1e:inscription,gq-object-9a8c534b1e,秋鸿,inscription,铭文,QNQY,千年清音,QNQY039,秋鸿,39_铭文,39_铭文,39_凤沼 | 39_龙池,structural_problem,39_铭文 [entity_reference:0],唐仲尼式“秋鸿”七弦琴 琴长 109.3 厘米，隐间 100.5 厘米，额宽 15.1 厘米，肩宽 17 厘米，尾宽 11.8 厘米，厚 5.3 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 琴通体黑漆间褐色，贝壳徽。琴体扁平、偏小，隐间较一般的琴短十一二厘米，是方便于携带的膝琴。琴面遍布流水断、小蛇腹断和鱼鳞纹断，琴背满布冰裂纹断。琴背至轸池到焦尾遍布,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY039.txt,attribute_linked,mingwen.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY039,internal_entity_reference | mixed_subject_scope
conflict:gq-object-9a8c534b1e:inscriber,gq-object-9a8c534b1e,秋鸿,inscriber,题刻者,CQL,藏琴录,CQL034,秋鸿,张荀執 | 潘玮,张荀執 | 潘玮,34_秋鸿,supported,张荀執 [supported_exact:1] | 潘玮 [supported_exact:1],刻小篆四行：“泰山之桐高百尺，取彼孙枝坚且实。斫而为琴藏我室，厥音锵锵出金石，鼓之迮之加诸漆。”刻四字方印“张荀執印”。池下题刻“岁古材良，形短声长。其色浸黯，其文弥彰。抚便于膝，携便于囊。爱尔小雅，偕我行藏。明万历癸未（1583），新安潘玮识”，并刻“象安”印，刻工极精。雁足下至蕉尾刻楷书“此琴自唐麟德,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL034.txt,attribute_linked,mingwen.jpg,9,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL034,
conflict:gq-object-9a8c534b1e:inscriber,gq-object-9a8c534b1e,秋鸿,inscriber,题刻者,QNQY,千年清音,QNQY039,秋鸿,潘纬,潘纬,39_秋鸿,supported,潘纬 [supported_exact:1],“张荀艺印”四字。 龙池下分书五行云：“岁古材良，形短声长。其色寝黯，其文弥彰。抚便于膝，携便于囊。爱尔小雅，偕我行藏。明万历癸未，新安潘纬识。”两印方三分“象安”二字，刻工极精。 题名上接近轸池处，宽七分长寸五分小篆“集海岱之良才”六字。雁足下至焦尾，楷书云：“此琴自唐麟德间家传；至皇宋太平兴国之五年,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY039.txt,attribute_linked,mingwen.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY039,
conflict:gq-object-1215b79e6b:duanwen,gq-object-1215b79e6b,谷应,duanwen,断纹,CQL,藏琴录,CQL021,谷应,小流水断与牛毛断,小流水断与牛毛断,21_谷应,supported,小流水断与牛毛断 [supported_exact:1],唐 灵机式「谷应」七弦琴 黑漆，纯鹿角灰胎，通体小流水断与牛毛断。蚌徽，其中第四徽以翡翠重补。圆形龙池、凤沼，镶有硬木边，内部可见六边形木块镶嵌拼接，是为百衲之法。腹内面板木色发黑，龙池内刻正楷填朱砂款“雷霄制”。轸池下草书琴名“谷应”。龙池上方有刘墉草书题款,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL021.txt,attribute_linked,qincemian.jpg,14,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL021,
conflict:gq-object-1215b79e6b:duanwen,gq-object-1215b79e6b,谷应,duanwen,断纹,QNQY,千年清音,QNQY033,谷应,小流水断 | 牛毛断,小流水断 | 牛毛断,33_琴面 | 33_谷应,supported,小流水断 [supported_exact:1] | 牛毛断 [supported_exact:1],4 厘米，尾宽 13.7 厘米，厚 5.6 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 通体髹黑漆，纯鹿角灰胎，通体小流水断与牛毛断。贝壳徽，其中第四徽以翡翠重补。琴首呈弧形，项斜收为内收大弧形，近肩处作一内收小弧形，肩自三徽起，腰在十徽处，为一内收小弧形的腰，双足在九徽处。圆形池沼，龙池边镶有硬木边,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY033.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY033,mixed_subject_scope
conflict:gq-object-1215b79e6b:lacquer,gq-object-1215b79e6b,谷应,lacquer,漆色,CQL,藏琴录,CQL021,谷应,黑漆,黑漆,21_谷应,supported,黑漆 [supported_exact:1],唐 灵机式「谷应」七弦琴 黑漆，纯鹿角灰胎，通体小流水断与牛毛断。蚌徽，其中第四徽以翡翠重补。圆形龙池、凤沼，镶有硬木边，内部可见六边形木块镶嵌拼接，是为百衲之法。腹内面板木色发黑，龙池内刻正楷填朱砂款“雷霄制”。轸池下草书琴,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL021.txt,attribute_linked,qincemian.jpg,14,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL021,
conflict:gq-object-1215b79e6b:lacquer,gq-object-1215b79e6b,谷应,lacquer,漆色,QNQY,千年清音,QNQY033,谷应,黑漆 | 黑色,黑漆 | 黑漆,33_琴底 | 33_琴面 | 33_谷应,partial,黑漆 [supported_exact:1] | 黑色 [not_found:0.2],.3厘米 肩宽 19.4 厘米，尾宽 13.7 厘米，厚 5.6 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 通体髹黑漆，纯鹿角灰胎，通体小流水断与牛毛断。贝壳徽，其中第四徽以翡翠重补。琴首呈弧形，项斜收为内收大弧形，近肩处作一内收小弧形，肩自三徽起，腰在十徽处，为一内收小弧形的腰，双足在九徽处。,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY033.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY033,mixed_subject_scope | value_not_found_in_text
conflict:gq-object-1215b79e6b:provenance,gq-object-1215b79e6b,谷应,provenance,递藏与来源,CQL,藏琴录,CQL021,谷应,徐桴后人,徐桴后人,21_谷应,supported,徐桴后人 [supported_exact:1],陈氏”印。此琴发音清越而圆润，高音区极为通透。著录于《琴学丛书》中，杨宗稷将其定为雷威万壑松式。 1953 年徐桴后人捐赠 琴长 124.5 厘米，隐间 114.2 厘米，额宽 19.3 厘米，肩宽 19.4 厘米，尾宽 13.7 厘米，厚 5.6 厘米。 “石庵”即刘墉，清乾隆、嘉庆时期著名的书法家、政治,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL021.txt,record_images_non_diagnostic,mingwen.jpg,14,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL021,
conflict:gq-object-1215b79e6b:provenance,gq-object-1215b79e6b,谷应,provenance,递藏与来源,QNQY,千年清音,QNQY033,谷应,不详 | 徐圣禅后人 | 杨宗稷,不详 | 徐圣禅后人 | 杨宗稷,33_谷应,structural_problem,不详 [placeholder:0] | 徐圣禅后人 [supported_exact:1] | 杨宗稷 [supported_exact:1],5厘米，隐间114.2厘米，额宽19.3厘米 肩宽 19.4 厘米，尾宽 13.7 厘米，厚 5.6 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 通体髹黑漆，纯鹿角灰胎，通体小流水断与牛毛断。贝壳徽，其中第四徽以翡翠重补。琴首呈弧形，项斜收为内收大弧形，近肩处作一内收小弧形，肩自三徽起，腰在十徽处，为一,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY033.txt,record_images_non_diagnostic,mingwen.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY033,placeholder_as_value
conflict:gq-object-1215b79e6b:component_material,gq-object-1215b79e6b,谷应,component_material,配件材质,CQL,藏琴录,CQL021,谷应,硬木 | 翡翠,硬木 | 翡翠,21_徽第四徽 | 21_谷应,supported,硬木 [supported_exact:1] | 翡翠 [supported_exact:1],「谷应」七弦琴 黑漆，纯鹿角灰胎，通体小流水断与牛毛断。蚌徽，其中第四徽以翡翠重补。圆形龙池、凤沼，镶有硬木边，内部可见六边形木块镶嵌拼接，是为百衲之法。腹内面板木色发黑，龙池内刻正楷填朱砂款“雷霄制”。轸池下草书琴名“谷应”。龙池上方有刘墉草书题款：“人迢迢乎，境寥寥乎，有声之遥遥乎；而独不见之调调之,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL021.txt,attribute_linked,qindi.jpg,14,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL021,mixed_subject_scope
conflict:gq-object-1215b79e6b:component_material,gq-object-1215b79e6b,谷应,component_material,配件材质,QNQY,千年清音,QNQY033,谷应,翡翠,翡翠,33_徽 | 33_谷应,supported,翡翠 [supported_exact:1],.6 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 通体髹黑漆，纯鹿角灰胎，通体小流水断与牛毛断。贝壳徽，其中第四徽以翡翠重补。琴首呈弧形，项斜收为内收大弧形，近肩处作一内收小弧形，肩自三徽起，腰在十徽处，为一内收小弧形的腰，双足在九徽处。圆形池沼，龙池边镶有硬木边。龙池凤沼处可见六边形木块镶嵌拼接,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY033.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY033,mixed_subject_scope
conflict:gq-object-1215b79e6b:inscription,gq-object-1215b79e6b,谷应,inscription,铭文,CQL,藏琴录,CQL021,谷应,梦禅居士藏 | 谷应 | 雷霄制,梦禅居士藏 | 谷应 | 雷霄制,21_轸池 | 21_龙池 | 21_龙池下中,supported,梦禅居士藏 [supported_exact:1] | 谷应 [supported_exact:1] | 雷霄制 [supported_exact:1],有声之遥遥乎；而独不见之调调之刁刁乎。”署款“乙卯闰二月石庵题”，并有“刘墉之印”方印一枚。 龙池下中题“梦禅居士藏”，下有方印“闻妙龛”。左题篆书：“空谷足音兮，我思古人，情之怡兮，坐不可驰，与尔无间兮，朝夕于斯。”右题隶书“解愠阜财”，下方另刻小隶：“李唐物，雷霄制。一千年，今何世？琴有知，应流涕，时百藏,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL021.txt,attribute_linked,mingwen.jpg,14,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL021,mixed_subject_scope
conflict:gq-object-1215b79e6b:inscription,gq-object-1215b79e6b,谷应,inscription,铭文,QNQY,千年清音,QNQY033,谷应,刘墉 | 梦禅居士藏 | 解愠阜财 | 谷应 | 雷霄制,刘墉 | 梦禅居士藏 | 解愠阜财 | 谷应 | 雷霄制,33_琴底 | 33_龙池,supported,刘墉 [supported_exact:1] | 梦禅居士藏 [supported_exact:1] | 解愠阜财 [supported_exact:1] | 谷应 [supported_exact:1] | 雷霄制 [supported_exact:1],在九徽处。圆形池沼，龙池边镶有硬木边。龙池凤沼处可见六边形木块镶嵌拼接，是为百衲之法。 轸池下草书“谷应”二字琴名。龙池上方刘墉草书：“人迢迢乎，境寥寥乎，有声遥遥乎，而独不见之调调之刁刁乎。”落款“乙卯闰二月石庵题”，并有“刘墉之印”方印一枚。龙池下方中部刻有“梦禅居士藏”，下有方印“闲妙龛”。龙池下,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY033.txt,attribute_linked,mingwen.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY033,mixed_subject_scope
conflict:gq-object-1215b79e6b:inscriber,gq-object-1215b79e6b,谷应,inscriber,题刻者,CQL,藏琴录,CQL021,谷应,21_刘墉,21_刘墉,21_龙池上方,structural_problem,21_刘墉 [entity_reference:0],唐 灵机式「谷应」七弦琴 黑漆，纯鹿角灰胎，通体小流水断与牛毛断。蚌徽，其中第四徽以翡翠重补。圆形龙池、凤沼，镶有硬木边，内部可见六边形木块镶嵌拼接，是为百衲之法。腹内面板木色发黑，龙池内刻正楷填朱砂款“雷霄制”。轸池下草书琴名“谷应”。龙池上方有刘墉草书题款：“人迢迢乎，境寥寥乎，有声之遥遥乎；而独不见之调调之刁刁乎。”署款“乙卯闰二月石庵题”，并有“刘墉,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL021.txt,attribute_linked,mingwen.jpg,14,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL021,internal_entity_reference
conflict:gq-object-1215b79e6b:inscriber,gq-object-1215b79e6b,谷应,inscriber,题刻者,QNQY,千年清音,QNQY033,谷应,刘墉,刘墉,33_龙池,supported,刘墉 [supported_exact:1],在九徽处。圆形池沼，龙池边镶有硬木边。龙池凤沼处可见六边形木块镶嵌拼接，是为百衲之法。 轸池下草书“谷应”二字琴名。龙池上方刘墉草书：“人迢迢乎，境寥寥乎，有声遥遥乎，而独不见之调调之刁刁乎。”落款“乙卯闰二月石庵题”，并有“刘墉之印”方印一枚。龙池下方中部刻有“梦禅居士藏”，下有方印“闲妙龛”。龙池下,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY033.txt,attribute_linked,mingwen.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY033,
conflict:gq-object-30add4e511:dating,gq-object-30add4e511,韵磬,dating,年代,Gq,古琴,Gq00034,韵磬,明代(1368~1644年),明代,34_韵磬,supported,明代(1368~1644年) [supported_normalized:0.95],12.益王“韵磬”琴 明 (1368～1644年) 仲尼式 通长124.5、隐间106.7、肩宽19.1、肩厚5.1、尾宽13.8、尾厚4.5厘米 20世纪50年代重庆市博物馆收藏 此琴木质面桐底梓。瓦灰胎， 葛布胎底；表面枣红漆为后髹，漆 工低劣；琴底原漆为黑漆，隐见蛇 腹断。池沼皆为长方形，龙池19.3× 2.6、凤沼11.4×2.1厘米。纳音微 拱。蚌,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00034.txt,record_images_non_diagnostic,mingwen.jpg,13,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00034,
conflict:gq-object-30add4e511:dating,gq-object-30add4e511,韵磬,dating,年代,Yjzq,一见钟琴,Yjzq00033,韵磬,大明隆庆四年(1570年),大明隆庆四年,33_韵磬,supported,大明隆庆四年(1570年) [supported_exact:1],表漆覆盖，难以通识。龙池下刻一篆文大印“盘王之宝”；其下另有一方印“存诚养德”。龙池内纳音石刻字一行：“大明隆庆四年（1570年）岁次庚午季秋即日。”其左刻：“益藩世孙潢南道人获古桐材雅制。”凤沼纳音石刻：“洪都谌廷用奉。”左接刻：“命按古式口研。” 此琴为明“四王琴”中的盘王琴，为第四代益王（益宣王）朱翊刚（号潢南道人）所,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00033.txt,record_images_non_diagnostic,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00033,
conflict:gq-object-30add4e511:form,gq-object-30add4e511,韵磬,form,形制,Gq,古琴,Gq00034,韵磬,仲尼式,仲尼式,34_韵磬,supported,仲尼式 [supported_exact:1],12.益王“韵磬”琴 明 (1368～1644年) 仲尼式 通长124.5、隐间106.7、肩宽19.1、肩厚5.1、尾宽13.8、尾厚4.5厘米 20世纪50年代重庆市博物馆收藏 此琴木质面桐底梓。瓦灰胎， 葛布胎底；表面枣红漆为后髹，漆 工低劣；琴,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00034.txt,attribute_linked,qimian.jpg,13,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00034,
conflict:gq-object-30add4e511:form,gq-object-30add4e511,韵磬,form,形制,Yjzq,一见钟琴,Yjzq00033,韵磬,长方形,长方形,33_龙池,supported,长方形 [supported_exact:1],1厘米。 桐木制，表面枣红漆为后桐，原漆为黑漆，尚可见蛇腹断透出；瓦灰，葛布胎底；蚌徽，汉白玉轸七个；长方形池沼。 琴底项部刻行书琴名“韵磬”，龙池两侧原各刻有一行字，但被表漆覆盖，难以通识。龙池下刻一篆文大印“盘王之宝”；其下另有一方印“存诚养德”。龙池内纳音石刻字一行：“大明隆庆四年（1570年）岁次,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00033.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00033,
conflict:gq-object-30add4e511:material,gq-object-30add4e511,韵磬,material,材质,Gq,古琴,Gq00034,韵磬,面桐底梓,面桐底梓,34_韵磬,supported,面桐底梓 [supported_exact:1],间106.7、肩宽19.1、肩厚5.1、尾宽13.8、尾厚4.5厘米 20世纪50年代重庆市博物馆收藏 此琴木质面桐底梓。瓦灰胎， 葛布胎底；表面枣红漆为后髹，漆 工低劣；琴底原漆为黑漆，隐见蛇 腹断。池沼皆为长方形，龙池19.3× 2.6、凤沼11.4×2.1厘米。纳音微 拱。蚌徽，七个汉白玉轸，一对汉 ,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00034.txt,attribute_linked,qimian.jpg,13,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00034,
conflict:gq-object-30add4e511:material,gq-object-30add4e511,韵磬,material,材质,Yjzq,一见钟琴,Yjzq00033,韵磬,桐木,桐木,33_韵磬,supported,桐木 [supported_exact:1],琴名“韵磬”，通长124.5厘米、肩宽9.1厘米、肩厚5.1厘米。 桐木制，表面枣红漆为后桐，原漆为黑漆，尚可见蛇腹断透出；瓦灰，葛布胎底；蚌徽，汉白玉轸七个；长方形池沼。 琴底项部刻行书琴名“韵磬”，龙池两侧原各刻有一行字，但被表漆覆盖，难以通识。龙池下刻一篆文大印“,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00033.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00033,
conflict:gq-object-30add4e511:ash,gq-object-30add4e511,韵磬,ash,灰胎,Gq,古琴,Gq00034,韵磬,瓦灰胎 | 葛布胎底,瓦灰胎 | 葛布胎底,34_韵磬,supported,瓦灰胎 [supported_exact:1] | 葛布胎底 [supported_exact:1],7、肩宽19.1、肩厚5.1、尾宽13.8、尾厚4.5厘米 20世纪50年代重庆市博物馆收藏 此琴木质面桐底梓。瓦灰胎， 葛布胎底；表面枣红漆为后髹，漆 工低劣；琴底原漆为黑漆，隐见蛇 腹断。池沼皆为长方形，龙池19.3× 2.6、凤沼11.4×2.1厘米。纳音微 拱。蚌徽，七个汉白玉轸，一对汉 白玉雁足,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00034.txt,attribute_linked,qimian.jpg,13,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00034,
conflict:gq-object-30add4e511:ash,gq-object-30add4e511,韵磬,ash,灰胎,Yjzq,一见钟琴,Yjzq00033,韵磬,瓦灰 | 葛布胎,瓦灰 | 葛布胎,33_韵磬,supported,瓦灰 [supported_exact:1] | 葛布胎 [supported_exact:1],4.5厘米、肩宽9.1厘米、肩厚5.1厘米。 桐木制，表面枣红漆为后桐，原漆为黑漆，尚可见蛇腹断透出；瓦灰，葛布胎底；蚌徽，汉白玉轸七个；长方形池沼。 琴底项部刻行书琴名“韵磬”，龙池两侧原各刻有一行字，但被表漆覆盖，难以通识。龙池下刻一篆文大印“盘王之宝”；其下另有一方印“存诚养德”。龙池内纳音石刻字,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00033.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00033,
